135;2002;10;31;131.353;134.175;132.764
136;2002;11;1;131.875;135.5;133.688
137;2002;11;2;137.865;132.65;135.257
138;2002;11;3;148.154;142.475;145.315
139;2002;11;4;133.528;133.925;133.726
140;2002;11;5;138.41;135.5;136.955
141;2002;11;6;127.025;131.05;129.038
142;2002;11;7;136.25;126.25;131.25
143;2002;11;8;125.658;140.7;133.179
144;2002;11;9;133.816;127.375;130.596
145;2002;11;10;133.45;127.675;130.562
146;2002;11;11;137.525;131.55;134.538
147;2002;11;12;145.455;133.9;139.678
148;2002;11;13;125.375;133.725;129.55
149;2002;11;14;133.675;130.675;132.175
150;2002;11;15;125.359;139.556;132.458
151;2002;11;16;121.286;134.5;127.893
152;2002;11;17;130.125;133.575;131.85
153;2002;11;18;125.575;121.275;123.425
154;2002;11;19;-9999;-9999;-9999
155;2002;11;20;129.789;122.475;126.132
156;2002;11;21;129.41;130.7;130.055
157;2002;11;22;127.275;130.9;129.088
158;2002;11;23;136;126.6;131.3
159;2002;11;24;125.925;137.9;131.912
160;2002;11;25;132.553;126.75;129.651
161;2002;11;26;131.775;133.15;132.463
162;2002;11;27;137.925;130.675;134.3
163;2002;11;28;134.091;130.375;132.233
164;2002;11;29;126.45;131.5;128.975
165;2002;11;30;131.9;134.05;132.975
166;2002;12;1;128.3;131.55;129.925
167;2002;12;2;126.4;139.5;132.95
168;2002;12;3;128.25;135.925;132.088
169;2002;12;4;127.744;128.25;127.997
170;2002;12;5;134.615;132.8;133.708
171;2002;12;6;133.314;129.475;131.394
172;2002;12;7;133.231;135.325;134.278
173;2002;12;8;126.7;129.525;128.113
174;2002;12;9;122.775;133.25;128.012
175;2002;12;10;122.763;130.167;126.465
176;2002;12;11;106.625;121.051;113.838
177;2002;12;12;125.5;120.075;122.787
178;2002;12;13;130.975;126.925;128.95
179;2002;12;14;134.727;121.206;127.966
180;2002;12;15;129.816;133.725;131.77
181;2002;12;16;134.684;132.975;133.829
182;2002;12;17;138.947;139;138.974
183;2002;12;18;127.543;135.7;131.621
184;2002;12;19;139.1;129.892;134.496
185;2002;12;20;133.237;125.667;129.452
186;2002;12;21;140;131.05;135.525
187;2002;12;22;138.784;140.675;139.73
188;2002;12;23;145.026;141.65;143.338
189;2002;12;24;143.6;143.05;143.325
190;2002;12;25;138.325;143.95;141.137
191;2002;12;26;144.55;155.5;150.025
192;2002;12;27;138;139.7;138.85
193;2002;12;28;145.775;141.1;143.438
194;2002;12;29;142.077;143.525;142.801
195;2002;12;30;147.182;134.15;140.666
196;2002;12;31;141;148.825;144.912
197;2003;1;1;140.275;136.575;138.425
198;2003;1;2;163.25;150;156.625
199;2003;1;3;145.167;161.775;153.471
200;2003;1;4;147.5;161.316;154.408
201;2003;1;5;152.25;146.8;149.525
202;2003;1;6;153.256;142.625;147.94
203;2003;1;7;138.973;157.35;148.161
204;2003;1;8;143.615;148.45;146.032
205;2003;1;9;139.9;151.8;145.85
206;2003;1;10;138.2;156.7;147.45
207;2003;1;11;142.385;161.214;151.799
208;2003;1;12;140.513;155.025;147.769
209;2003;1;13;172.25;159.3;165.775
210;2003;1;14;236.9;257.575;247.238
211;2003;1;15;151.455;167.25;159.353
212;2003;1;16;137.684;156.05;146.867
213;2003;1;17;131.225;124.55;127.887
214;2003;1;18;137.475;124.667;131.071
215;2003;1;19;128.686;127.2;127.943
216;2003;1;20;144.75;147.211;145.981
217;2003;1;21;143.625;142.775;143.2
218;2003;1;22;145.923;142.125;144.024
219;2003;1;23;138.946;148.075;143.51
220;2003;1;24;144.538;137.1;140.819
221;2003;1;25;136.775;126.225;131.5
222;2003;1;26;136.85;134.5;135.675
223;2003;1;27;140.675;151.214;145.945
224;2003;1;28;142.5;134.95;138.725
225;2003;1;29;157.425;144.75;151.088
226;2003;1;30;149.175;151.2;150.188
227;2003;1;31;134.545;131.75;133.147
228;2003;2;1;130.579;139.73;135.154
229;2003;2;2;185.275;122.553;153.914
230;2003;2;3;179.075;191.444;185.26
231;2003;2;4;129.618;134.167;131.892
232;2003;2;5;146.5;138.605;142.553
233;2003;2;6;146.8;138.225;142.512
234;2003;2;7;149.075;130.053;139.564
235;2003;2;8;180.85;164.825;172.837
236;2003;2;9;167.051;149.025;158.038
237;2003;2;10;149;142.6;145.8
238;2003;2;11;135.775;139.235;137.505
239;2003;2;12;137.658;153.818;145.738
240;2003;2;13;135.579;137.206;136.392
241;2003;2;14;150.947;141.686;146.317
242;2003;2;15;149.45;144.611;147.03
243;2003;2;16;149.692;131.632;140.662
244;2003;2;17;138.513;146.243;142.378
245;2003;2;18;142.154;136.842;139.498
246;2003;2;19;144.1;137.05;140.575
247;2003;2;20;139.054;143.395;141.225
248;2003;2;21;150.475;148.5;149.488
249;2003;2;22;148.475;140.194;144.334
250;2003;2;23;159.55;131.868;145.709
251;2003;2;24;154.486;138.105;146.296
252;2003;2;25;149.684;131.417;140.55
253;2003;2;26;151.405;133;142.202
254;2003;2;27;153;128.917;140.959
255;2003;2;28;170.95;165.037;167.993
256;2003;3;1;141;148.135;144.567
257;2003;3;2;183.825;174.45;179.137
258;2003;3;3;168.55;170.35;169.45
259;2003;3;4;176.583;153.975;165.279
260;2003;3;5;158.111;165.375;161.743
261;2003;3;6;169.375;160.25;164.812
262;2003;3;7;172.595;158.762;165.678
263;2003;3;8;151.088;157.9;154.494
264;2003;3;9;187.025;175.553;181.289
265;2003;3;10;177.075;146.083;161.579
266;2003;3;11;174.714;152.5;163.607
267;2003;3;12;149.2;162.15;155.675
268;2003;3;13;169.897;156.316;163.106
269;2003;3;14;162.622;161.6;162.111
270;2003;3;15;161.9;147.216;154.558
271;2003;3;16;178;181;179.5
272;2003;3;17;141.912;141.765;141.839
273;2003;3;18;172.975;153.289;163.132
274;2003;3;19;155.4;146.2;150.8
275;2003;3;20;159.083;143.143;151.113
276;2003;3;21;156.462;153.025;154.743
277;2003;3;22;164.225;160.075;162.15
278;2003;3;23;156.947;152.688;154.817
279;2003;3;24;156;156.868;156.434
280;2003;3;25;164.35;156.225;160.287
281;2003;3;26;157.275;162.053;159.664
282;2003;3;27;173.868;163.675;168.772
283;2003;3;28;159.8;159.6;159.7
284;2003;3;29;162.231;158.925;160.578
285;2003;3;30;155.925;155.425;155.675
286;2003;3;31;157.4;157.4;157.4
287;2003;4;1;151.5;167.571;159.536
288;2003;4;2;173.474;177.975;175.724
289;2003;4;3;186.925;176.1;181.512
290;2003;4;4;166.875;171.5;169.188
291;2003;4;5;170.636;161.7;166.168
292;2003;4;6;138.533;163.825;151.179
293;2003;4;7;158.425;152.875;155.65
294;2003;4;8;154.895;161.421;158.158
295;2003;4;9;149.174;150.061;149.618
296;2003;4;10;158.85;160.85;159.85
297;2003;4;11;144.412;164.053;154.233
298;2003;4;12;164.615;144.811;154.713
299;2003;4;13;159.088;158.2;158.644
300;2003;4;14;158.436;148.289;153.363
301;2003;4;15;153.816;155.5;154.658
302;2003;4;16;155.525;149.553;152.539
303;2003;4;17;150.789;158.464;154.626
304;2003;4;18;147.389;146.444;146.916
305;2003;4;19;148.25;147.45;147.85
306;2003;4;20;151.875;147.308;149.591
307;2003;4;21;161.833;148.15;154.992
308;2003;4;22;148.974;157.375;153.174
309;2003;4;23;151.6;150.184;150.892
310;2003;4;24;149.289;151.444;150.366
311;2003;4;25;145.571;142.135;143.853
312;2003;4;26;163.225;156.85;160.037
313;2003;4;27;160.139;167.925;164.032
314;2003;4;28;166.475;158.625;162.55
315;2003;4;29;160.143;159.974;160.058
316;2003;4;30;167.308;162.175;164.742
317;2003;5;1;159.925;168.15;164.038
318;2003;5;2;154.5;153.9;154.2
319;2003;5;3;157.026;167.571;162.298
320;2003;5;4;141.143;146.553;143.848
321;2003;5;5;154.025;148.275;151.15
322;2003;5;6;146.237;148;147.118
323;2003;5;7;159.25;144.459;151.855
324;2003;5;8;142.316;142.556;142.436
325;2003;5;9;144.4;148.3;146.35
326;2003;5;10;146.487;162.2;154.344
327;2003;5;11;141.643;140.647;141.145
328;2003;5;12;146.675;148.475;147.575
329;2003;5;13;142.838;148.162;145.5
330;2003;5;14;161.15;149.95;155.55
331;2003;5;15;144.533;157.35;150.941
332;2003;5;16;147.59;146.553;147.072
333;2003;5;17;152.744;147.125;149.935
334;2003;5;18;149.132;158.9;154.016
335;2003;5;19;161.385;169.667;165.526
336;2003;5;20;148.816;159.725;154.27
337;2003;5;21;164.025;159.375;161.7
338;2003;5;22;163.263;157.051;160.157
339;2003;5;23;172.154;164.2;168.177
340;2003;5;24;152.105;152.868;152.486
341;2003;5;25;156.375;163;159.688
342;2003;5;26;156.5;164.25;160.375
343;2003;5;27;152.8;155.026;153.913
344;2003;5;28;157.359;158.725;158.042
345;2003;5;29;151.895;152.385;152.14
346;2003;5;30;163.175;156.95;160.062
347;2003;5;31;153.267;155.975;154.621
348;2003;6;1;157.769;152.763;155.266
349;2003;6;2;153.579;153.286;153.433
350;2003;6;3;154.289;156.15;155.219
351;2003;6;4;154.526;171.75;163.138
352;2003;6;5;153.667;152.031;152.849
353;2003;6;6;160.025;155.615;157.82
354;2003;6;7;154.459;154.2;154.329
355;2003;6;8;170.5;155.8;163.15
356;2003;6;9;158.125;161.132;159.629
357;2003;6;10;149.64;156.545;153.092
358;2003;6;11;166.857;161.222;164.04
359;2003;6;12;159.56;154.818;157.189
360;2003;6;13;164.475;163.625;164.05
361;2003;6;14;165.656;154.241;159.949
362;2003;6;15;174.744;160.583;167.663
363;2003;6;16;155.706;156.649;156.178
364;2003;6;17;159.147;154.067;156.607
365;2003;6;18;158.105;161.895;160
366;2003;6;19;155.031;152.286;153.659
367;2003;6;20;151.231;164.379;157.805
368;2003;6;21;148.857;147.364;148.111
369;2003;6;22;156.5;154.767;155.633
370;2003;6;23;159.571;147.179;153.375
371;2003;6;24;167.5;154;160.75
372;2003;6;25;152.267;150.758;151.512
373;2003;6;26;149.818;149.097;149.458
374;2003;6;27;158.368;153.889;156.129
375;2003;6;28;148.63;148.152;148.391
376;2003;6;29;157.846;150.781;154.314
377;2003;6;30;148.765;149.862;149.313
378;2003;7;1;169.025;150.676;159.851
379;2003;7;2;154.8;154.947;154.874
380;2003;7;3;164.73;153.684;159.207
381;2003;7;4;165.475;154.474;159.974
382;2003;7;5;171.816;151.711;161.764
383;2003;7;6;169.6;159.25;164.425
384;2003;7;7;160;145.29;152.645
385;2003;7;8;166.775;147.714;157.245
386;2003;7;9;162.333;148.667;155.5
387;2003;7;10;167.833;149.816;158.825
388;2003;7;11;158.605;150.676;154.64
389;2003;7;12;162.026;149.71;155.868
390;2003;7;13;159.795;152.722;156.258
391;2003;7;14;154.829;151.875;153.352
392;2003;7;15;161.25;156.605;158.928
393;2003;7;16;162.079;155.667;158.873
394;2003;7;17;170.795;154.875;162.835
395;2003;7;18;158.27;153.361;155.815
396;2003;7;19;166.692;152.763;159.728
397;2003;7;20;163.4;156;159.7
398;2003;7;21;167.8;150.368;159.084
399;2003;7;22;172.025;163.25;167.637
400;2003;7;23;159.297;149;154.149
401;2003;7;24;165.875;153.575;159.725
402;2003;7;25;161.9;151.622;156.761
403;2003;7;26;173.231;155.333;164.282
404;2003;7;27;160.821;154.6;157.71
405;2003;7;28;174.45;157.282;165.866
406;2003;7;29;164.308;150.375;157.341
407;2003;7;30;149.647;144.771;147.209
408;2003;7;31;176.975;159.725;168.35
409;2003;8;1;163.949;148.135;156.042
410;2003;8;2;169.487;147.1;158.293
411;2003;8;3;154.946;149.789;152.368
412;2003;8;4;160.615;148.375;154.495
413;2003;8;5;155.925;152.289;154.107
414;2003;8;6;158.325;148.316;153.32
415;2003;8;7;155.789;156.433;156.111
416;2003;8;8;153.289;150.135;151.712
417;2003;8;9;161.175;150.725;155.95
418;2003;8;10;154.9;149.692;152.296
419;2003;8;11;171.273;147.385;159.329
420;2003;8;12;151.475;150.775;151.125
421;2003;8;13;159.3;149;154.15
422;2003;8;14;155.079;157.214;156.147
423;2003;8;15;149.886;150.474;150.18
424;2003;8;16;156.897;152.675;154.786
425;2003;8;17;154.125;152.73;153.428
426;2003;8;18;172.263;152.846;162.555
427;2003;8;19;168.395;160.395;164.395
428;2003;8;20;169.579;150.3;159.94
429;2003;8;21;159;152.6;155.8
430;2003;8;22;159.8;148.079;153.94
431;2003;8;23;159.359;156.667;158.013
432;2003;8;24;152.053;148.462;150.257
433;2003;8;25;158.125;151.25;154.688
434;2003;8;26;155.8;152.077;153.939
435;2003;8;27;169.615;152.95;161.282
436;2003;8;28;152.775;151.513;152.144
437;2003;8;29;175.4;169.475;172.438
438;2003;8;30;187.175;172.167;179.671
439;2003;8;31;176.225;167.872;172.048
440;2003;9;1;177.95;161.575;169.762
441;2003;9;2;164.825;156.73;160.777
442;2003;9;3;167.225;150.225;158.725
443;2003;9;4;155.526;152.769;154.148
444;2003;9;5;160.289;151.5;155.894
