1951;1;1;0.2944
1951;1;2;0.2944
1951;1;3;0.2934
1951;1;4;0.3938
1951;1;5;0.3492
1951;1;6;0.5002
1951;1;7;0.3574
1951;1;8;0.3436
1951;1;9;0.5462
1951;1;10;0.5596
1951;1;11;0.3906
1951;1;12;0.332
1951;1;13;0.3176
1951;1;14;0.3424
1951;1;15;0.332
1951;1;16;0.408
1951;1;17;0.332
1951;1;18;0.338
1951;1;19;0.332
1951;1;20;0.3834
1951;1;21;0.3834
1951;1;22;0.3806
1951;1;23;0.4396
1951;1;24;0.5084
1951;1;25;0.332
1951;1;26;0.348
1951;1;27;0.3806
1951;1;28;0.3834
1951;1;29;0.338
1951;1;30;0.338
1951;1;31;0.341
1951;2;1;0.3834
1951;2;2;0.3834
1951;2;3;0.3834
1951;2;4;0.5302
1951;2;5;0.499
1951;2;6;0.512
1951;2;7;0.7714
1951;2;8;0.4606
1951;2;9;0.4982
1951;2;10;0.4636
1951;2;11;0.418
1951;2;12;0.7122
1951;2;13;0.5082
1951;2;14;0.5158
1951;2;15;0.565
1951;2;16;0.9454
1951;2;17;0.5172
1951;2;18;1.2444
1951;2;19;0.6556
1951;2;20;0.7072
1951;2;21;0.6762
1951;2;22;0.6876
1951;2;23;0.5948
1951;2;24;1.032
1951;2;25;0.801
1951;2;26;0.6002
1951;2;27;0.6366
1951;2;28;0.757
1951;3;1;0.6514
1951;3;2;0.4846
1951;3;3;0.7074
1951;3;4;1.1076
1951;3;5;1.2502
1951;3;6;1.4018
1951;3;7;1.4744
1951;3;8;0.5462
1951;3;9;0.5264
1951;3;10;0.6714
1951;3;11;0.6016
1951;3;12;1.2498
1951;3;13;1.0042
1951;3;14;1.251
1951;3;15;1.4208
1951;3;16;1.3072
1951;3;17;0.9558
1951;3;18;0.8926
1951;3;19;0.8732
1951;3;20;1.1562
1951;3;21;1.7252
1951;3;22;0.6806
1951;3;23;1.2358
1951;3;24;0.991
1951;3;25;1.2772
1951;3;26;0.6868
1951;3;27;0.7364
1951;3;28;1.3178
1951;3;29;1.189
1951;3;30;0.7874
1951;3;31;0.7796
1951;4;1;0.8706
1951;4;2;1.4868
1951;4;3;1.1958
1951;4;4;1.7784
1951;4;5;1.979
1951;4;6;1.5388
1951;4;7;0.986
1951;4;8;1.075
1951;4;9;0.823
1951;4;10;1.6146
1951;4;11;1.4576
1951;4;12;1.877
1951;4;13;0.9888
1951;4;14;1.7372
1951;4;15;2.2244
1951;4;16;2.9386
1951;4;17;2.6918
1951;4;18;1.9744
1951;4;19;2.408
1951;4;20;1.1424
1951;4;21;2.442
1951;4;22;2.8866
1951;4;23;3.1924
1951;4;24;3.3934
1951;4;25;3.6382
1951;4;26;1.7368
1951;4;27;1.0686
1951;4;28;1.0772
1951;4;29;1.877
1951;4;30;1.6858
1951;5;1;3.1356
1951;5;2;2.4012
1951;5;3;3.031
1951;5;4;1.8184
1951;5;5;2.9652
1951;5;6;2.8602
1951;5;7;1.3004
1951;5;8;1.7114
1951;5;9;1.7528
1951;5;10;1.5148
1951;5;11;2.8996
1951;5;12;2.8372
1951;5;13;2.86
1951;5;14;1.15
1951;5;15;1.1196
1951;5;16;1.0938
1951;5;17;1.1918
1951;5;18;2.5508
1951;5;19;3.821
1951;5;20;2.2436
1951;5;21;2.494
1951;5;22;2.2108
1951;5;23;3.3388
1951;5;24;3.6918
1951;5;25;2.3762
1951;5;26;2.5824
1951;5;27;1.3448
1951;5;28;2.9602
1951;5;29;2.0762
1951;5;30;2.4876
1951;5;31;3.5544
1951;6;1;1.3402
1951;6;2;1.594
1951;6;3;1.8636
1951;6;4;2.3972
1951;6;5;3.6656
1951;6;6;3.638
1951;6;7;4.0786
1951;6;8;2.748
1951;6;9;3.254
1951;6;10;2.447
1951;6;11;2.9396
1951;6;12;2.2634
1951;6;13;3.0084
1951;6;14;4.3104
1951;6;15;2.0104
1951;6;16;2.3096
1951;6;17;2.053
1951;6;18;1.4738
1951;6;19;1.668
1951;6;20;3.388
1951;6;21;4.247
1951;6;22;2.1552
1951;6;23;1.9272
1951;6;24;1.3632
1951;6;25;1.9396
1951;6;26;1.8302
1951;6;27;1.6486
1951;6;28;2.197
1951;6;29;3.4604
1951;6;30;3.6616
1951;7;1;3.9728
1951;7;2;4.3492
1951;7;3;4.2422
1951;7;4;4.056
1951;7;5;2.4202
1951;7;6;2.851
1951;7;7;4.0604
1951;7;8;3.0672
1951;7;9;2.4324
1951;7;10;3.8716
1951;7;11;3.338
1951;7;12;3.4284
1951;7;13;3.443
1951;7;14;2.4002
1951;7;15;1.367
1951;7;16;1.6758
1951;7;17;3.6442
1951;7;18;3.2486
1951;7;19;3.8452
1951;7;20;2.68
1951;7;21;4.001
1951;7;22;3.7366
1951;7;23;1.9344
1951;7;24;1.259
1951;7;25;1.3052
1951;7;26;1.562
1951;7;27;3.1036
1951;7;28;4.1148
1951;7;29;3.334
1951;7;30;3.0628
1951;7;31;3.1194
1951;8;1;3.3336
1951;8;2;3.3982
1951;8;3;2.7518
1951;8;4;1.938
1951;8;5;2.9858
1951;8;6;3.1576
1951;8;7;2.4316
1951;8;8;1.534
1951;8;9;1.4246
1951;8;10;2.196
1951;8;11;2.5732
1951;8;12;2.3842
1951;8;13;2.2182
1951;8;14;2.7978
1951;8;15;2.9496
1951;8;16;1.9132
1951;8;17;2.6668
1951;8;18;3.2618
1951;8;19;2.9542
1951;8;20;1.1512
1951;8;21;1.1572
1951;8;22;2.5798
1951;8;23;2.8054
1951;8;24;2.879
1951;8;25;1.6106
1951;8;26;2.63
1951;8;27;2.3912
1951;8;28;2.6172
1951;8;29;3.1372
1951;8;30;2.6482
1951;8;31;1.0616
1951;9;1;2.339
1951;9;2;1.1858
1951;9;3;1.6754
1951;9;4;2.2792
1951;9;5;3.1912
1951;9;6;2.9358
1951;9;7;2.4066
1951;9;8;1.733
1951;9;9;2.3
1951;9;10;2.6016
1951;9;11;2.41
1951;9;12;2.507
1951;9;13;1.5514
1951;9;14;1.8924
1951;9;15;2.3552
1951;9;16;2.2146
1951;9;17;1.444
1951;9;18;1.6868
1951;9;19;0.9086
1951;9;20;1.6012
1951;9;21;2.0488
1951;9;22;2.4762
1951;9;23;0.9004
1951;9;24;1.9938
1951;9;25;2.023
1951;9;26;1.4152
1951;9;27;1.13
1951;9;28;0.8668
1951;9;29;1.0788
1951;9;30;1.212
1951;10;1;0.8738
1951;10;2;0.7544
1951;10;3;1.8948
1951;10;4;1.8844
1951;10;5;1.664
1951;10;6;1.8462
1951;10;7;1.6832
1951;10;8;1.7536
1951;10;9;1.8128
1951;10;10;1.7536
1951;10;11;1.5536
1951;10;12;1.589
1951;10;13;1.4406
1951;10;14;1.4848
1951;10;15;1.5552
1951;10;16;1.6082
1951;10;17;1.3588
1951;10;18;0.523
1951;10;19;0.9774
1951;10;20;0.6674
1951;10;21;0.8594
1951;10;22;0.514
1951;10;23;0.6928
1951;10;24;0.4964
1951;10;25;0.522
1951;10;26;0.7176
1951;10;27;1.1836
1951;10;28;0.5424
1951;10;29;0.843
1951;10;30;0.6308
1951;10;31;0.5052
1951;11;1;0.4858
1951;11;2;0.5906
1951;11;3;0.4974
1951;11;4;0.5454
1951;11;5;0.5102
1951;11;6;0.537
1951;11;7;0.8632
1951;11;8;0.4834
1951;11;9;0.8086
